#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50120495|ref|YP_049662.1|	1_1574	252	255	89	95	225	55.19	  263
gi|50120496|ref|YP_049663.1|	1_4056	245	250	99	97	242	72.73	  357
gi|50120497|ref|YP_049664.1|	1_2110	204	207	99	98	203	51.23	  202
gi|50120498|ref|YP_049665.1|	1_2109	207	202	93	95	192	47.92	  185
gi|50120499|ref|YP_049666.1|	1_2108	548	554	99	99	552	61.05	  680
gi|50120500|ref|YP_049667.1|	1_2107	207	206	99	100	206	61.65	  237
gi|50120501|ref|YP_049668.1|	1_2106	216	209	91	94	197	47.72	  168
gi|50120502|ref|YP_049669.1|	1_2105	220	221	100	100	221	66.52	  316
gi|50120503|ref|YP_049670.1|	1_1590	323	324	98	98	318	78.30	  516
gi|50120504|ref|YP_049671.1|	1_1483	279	287	100	96	279	71.33	  412
gi|50120507|ref|YP_049674.1|	1_1396	399	420	99	95	398	85.18	  645
gi|50120508|ref|YP_049675.1|	1_416	411	445	88	94	425	30.59	  125
gi|50120526|ref|YP_049693.1|	1_3672	300	336	99	92	311	28.62	  102
gi|50120533|ref|YP_049700.1|	1_1418	310	314	100	99	310	83.23	  533
gi|50120534|ref|YP_049701.1|	1_2465	180	386	94	44	170	89.41	  322
gi|50120536|ref|YP_049703.1|	1_1751	141	141	100	100	141	75.18	  227
gi|50120537|ref|YP_049704.1|	1_1750	429	108	17	67	72	69.44	  108
gi|50120539|ref|YP_049706.1|	1_2573	232	184	54	72	134	29.10	37.7
gi|50120541|ref|YP_049708.1|	1_513	248	247	99	99	245	64.08	  338
gi|50120543|ref|YP_049710.1|	1_514	60	212	92	26	55	49.09	52.8
gi|50120549|ref|YP_049716.1|	1_45	227	216	32	32	74	28.38	27.7
gi|50120559|ref|YP_049726.1|	1_2397	69	74	100	92	69	39.13	53.1
gi|50120565|ref|YP_049732.1|	1_1426	291	291	100	100	291	92.44	  563
gi|50120566|ref|YP_049733.1|	1_1427	131	104	79	100	104	96.15	  204
gi|50120567|ref|YP_049734.1|	1_1428	98	98	100	100	98	87.76	  183
gi|50120569|ref|YP_049736.1|	1_1430	116	116	100	100	116	97.41	  229
gi|50120576|ref|YP_049743.1|	1_1616	244	244	99	99	241	93.36	  461
gi|50120579|ref|YP_049746.1|	1_1617	228	89	39	99	88	79.55	  150
gi|50120584|ref|YP_049751.1|	1_4229	279	264	89	94	248	63.71	  332
gi|50120585|ref|YP_049752.1|	1_4228	88	88	100	100	88	73.86	  139
gi|50120586|ref|YP_049753.1|	1_1439	125	125	100	100	125	94.40	  249
gi|50120587|ref|YP_049754.1|	1_1440	183	183	99	99	182	79.67	  305
gi|50120591|ref|YP_049758.1|	1_1625	486	469	98	99	483	61.90	  603
gi|50120594|ref|YP_049761.1|	1_1627	97	85	80	92	78	55.13	76.6
gi|50120595|ref|YP_049762.1|	1_1628	94	94	99	99	93	88.17	  150
gi|50120597|ref|YP_049764.1|	1_1630	132	133	100	100	133	87.22	  233
gi|50120599|ref|YP_049766.1|	1_1450	185	189	99	98	185	52.97	  179
gi|50120600|ref|YP_049767.1|	1_1449	530	536	78	74	427	54.57	  387
gi|50120613|ref|YP_049780.1|	1_1453	425	426	100	99	425	75.76	  699
gi|50120614|ref|YP_049781.1|	1_1609	265	263	97	97	256	66.80	  353
gi|50120615|ref|YP_049782.1|	1_2181	442	450	99	99	452	46.46	  399
gi|50120616|ref|YP_049783.1|	1_2717	67	66	99	100	66	71.21	  104
gi|50120617|ref|YP_049784.1|	1_2716	573	573	99	100	575	72.35	  746
gi|50120619|ref|YP_049786.1|	1_2714	119	116	97	100	116	92.24	  202
gi|50120620|ref|YP_049787.1|	1_2713	192	193	100	99	192	95.31	  385
gi|50120621|ref|YP_049788.1|	1_2712	295	295	100	100	295	86.78	  531
gi|50120622|ref|YP_049789.1|	1_2711	351	376	99	98	369	72.34	  517
gi|50120623|ref|YP_049790.1|	1_2710	666	679	100	100	680	83.26	 1090
gi|50120624|ref|YP_049791.1|	1_2709	165	165	100	100	165	94.55	  306
gi|50120625|ref|YP_049792.1|	1_2708	561	567	100	100	568	72.89	  803
gi|50120626|ref|YP_049793.1|	1_2707	290	272	94	100	272	91.18	  509
gi|50120627|ref|YP_049794.1|	1_2706	350	350	100	100	350	94.86	  677
gi|50120628|ref|YP_049795.1|	1_2705	129	129	100	100	129	96.90	  252
gi|50120629|ref|YP_049796.1|	1_2704	214	214	100	100	214	85.51	  357
gi|50120630|ref|YP_049797.1|	1_2703	383	383	100	100	383	73.63	  591
gi|50120631|ref|YP_049798.1|	1_2702	694	695	99	99	694	87.18	 1233
gi|50120632|ref|YP_049799.1|	1_470	139	140	58	58	81	28.57	32.7
gi|50120633|ref|YP_049800.1|	1_2701	145	145	100	100	145	49.66	  154
gi|50120634|ref|YP_049801.1|	1_2700	98	99	100	100	99	73.74	  142
gi|50120635|ref|YP_049802.1|	1_2699	222	222	100	100	224	59.82	  284
gi|50120636|ref|YP_049803.1|	1_2698	138	139	100	99	138	85.51	  249
gi|50120637|ref|YP_049804.1|	1_2697	134	134	100	100	134	90.30	  248
gi|50120638|ref|YP_049805.1|	1_2696	224	223	88	99	196	68.78	  301
gi|50120639|ref|YP_049806.1|	1_2695	405	399	100	100	408	66.42	  503
gi|50120640|ref|YP_049807.1|	1_2694	251	251	99	99	250	75.20	  392
gi|50120641|ref|YP_049808.1|	1_2693	260	260	100	100	260	84.23	  454
gi|50120642|ref|YP_049809.1|	1_2692	239	239	99	100	240	81.67	  363
gi|50120643|ref|YP_049810.1|	1_2691	369	369	100	100	369	82.38	  561
gi|50120644|ref|YP_049811.1|	1_2690	320	316	100	100	320	67.50	  434
gi|50120645|ref|YP_049812.1|	1_2689	568	640	74	63	420	63.10	  439
gi|50120646|ref|YP_049813.1|	1_2688	317	309	99	99	317	53.00	  340
gi|50120647|ref|YP_049814.1|	1_2687	261	260	99	99	259	66.41	  320
gi|50120648|ref|YP_049815.1|	1_2686	89	89	100	100	89	82.02	  130
gi|50120649|ref|YP_049816.1|	1_2685	258	258	95	95	245	83.67	  388
gi|50120650|ref|YP_049817.1|	1_2684	140	139	94	99	138	56.52	  133
gi|50120651|ref|YP_049818.1|	1_2683	137	138	100	100	138	84.06	  231
gi|50120652|ref|YP_049819.1|	1_2682	337	338	99	99	334	90.12	  610
gi|50120653|ref|YP_049820.1|	1_2681	161	162	94	93	151	78.15	  193
gi|50120654|ref|YP_049821.1|	1_2680	432	440	100	100	459	41.83	  236
gi|50120655|ref|YP_049822.1|	1_2679	148	146	99	100	146	68.49	  199
gi|50120656|ref|YP_049823.1|	1_2678	457	456	99	99	455	89.01	  808
gi|50120657|ref|YP_049824.1|	1_2677	240	248	100	99	252	66.93	  320
gi|50120658|ref|YP_049825.1|	1_2676	330	330	100	100	330	90.61	  606
gi|50120659|ref|YP_049826.1|	1_2675	574	571	100	100	574	73.52	  751
gi|50120660|ref|YP_049827.1|	1_2674	104	104	100	100	104	65.38	  140
gi|50120661|ref|YP_049828.1|	1_2673	126	120	83	88	105	50.48	  107
gi|50120662|ref|YP_049829.1|	1_2672	136	138	100	99	136	74.26	  201
gi|50120663|ref|YP_049830.1|	1_2671	472	485	99	96	483	39.34	  305
gi|50120664|ref|YP_049831.1|	1_2670	290	280	100	100	294	64.29	  325
gi|50120665|ref|YP_049832.1|	1_2669	1139	1149	98	97	1121	44.25	  956
gi|50120666|ref|YP_049833.1|	1_2668	370	375	96	94	353	75.14	  530
gi|50120672|ref|YP_049839.1|	1_2664	240	240	100	100	240	92.92	  454
gi|50120673|ref|YP_049840.1|	1_2663	171	170	100	100	171	78.36	  262
gi|50120674|ref|YP_049841.1|	1_2662	262	262	99	99	261	90.04	  493
gi|50120675|ref|YP_049842.1|	1_2658	212	212	99	99	211	92.89	  384
gi|50120677|ref|YP_049844.1|	1_2657	195	204	97	93	189	70.90	  281
gi|50120678|ref|YP_049845.1|	1_2656	490	490	100	100	491	79.02	  777
gi|50120679|ref|YP_049846.1|	1_2655	559	555	98	99	550	81.64	  937
gi|50120681|ref|YP_049848.1|	1_2654	172	172	100	100	172	86.05	  308
gi|50120682|ref|YP_049849.1|	1_2653	575	576	100	100	576	76.91	  932
gi|50120683|ref|YP_049850.1|	1_2652	152	154	98	97	149	89.26	  279
gi|50120684|ref|YP_049851.1|	1_2979	366	354	100	100	369	76.96	  538
gi|50120685|ref|YP_049852.1|	1_2978	168	164	100	100	168	64.88	  197
gi|50120686|ref|YP_049853.1|	1_2977	206	209	97	95	199	63.32	  270
gi|50120687|ref|YP_049854.1|	1_2976	711	722	99	98	713	74.89	 1092
gi|50120688|ref|YP_049855.1|	1_2975	148	148	89	100	132	87.16	  244
gi|50120689|ref|YP_049856.1|	1_2974	685	685	100	100	685	74.01	 1058
gi|50120690|ref|YP_049857.1|	1_2973	152	152	100	100	152	83.55	  273
gi|50120691|ref|YP_049858.1|	1_2972	174	215	83	74	145	44.10	  126
gi|50120692|ref|YP_049859.1|	1_2971	137	137	100	100	137	81.02	  226
gi|50120693|ref|YP_049860.1|	1_2970	102	102	100	100	102	66.67	  147
gi|50120694|ref|YP_049861.1|	1_2969	92	92	100	100	92	72.83	  140
gi|50120695|ref|YP_049862.1|	1_2968	109	109	100	100	109	85.32	  196
gi|50120696|ref|YP_049863.1|	1_2967	219	218	99	100	218	84.40	  374
gi|50120700|ref|YP_049867.1|	1_2966	194	174	89	99	173	64.74	  238
gi|50120702|ref|YP_049869.1|	1_2964	142	142	100	100	142	76.76	  226
gi|50120704|ref|YP_049871.1|	1_2651	61	61	97	97	59	55.93	73.2
gi|50120705|ref|YP_049872.1|	1_2426	99	99	91	90	90	52.22	  105
gi|50120706|ref|YP_049873.1|	1_2650	93	91	100	100	94	70.21	  108
gi|50120707|ref|YP_049874.1|	1_2649	554	554	100	100	554	61.37	  613
gi|50120708|ref|YP_049875.1|	1_2648	506	494	92	92	469	60.77	  526
gi|50120709|ref|YP_049876.1|	1_2647	164	81	35	77	58	37.93	27.3
gi|50120710|ref|YP_049877.1|	1_2646	522	522	100	100	522	84.87	  938
gi|50120711|ref|YP_049878.1|	1_2645	854	850	100	99	855	82.92	 1407
gi|50120712|ref|YP_049879.1|	1_2643	306	306	100	100	306	76.14	  476
gi|50120713|ref|YP_049880.1|	1_2642	364	365	99	99	362	75.41	  582
gi|50120714|ref|YP_049881.1|	1_2641	382	352	92	99	351	81.48	  618
gi|50120715|ref|YP_049882.1|	1_2640	192	192	100	100	192	78.65	  315
gi|50120716|ref|YP_049883.1|	1_2639	184	184	99	99	182	76.92	  292
gi|50120717|ref|YP_049884.1|	1_2638	84	84	100	100	84	84.52	  149
gi|50120719|ref|YP_049886.1|	1_2637	79	80	96	95	76	72.37	  125
gi|50120720|ref|YP_049887.1|	1_2636	347	347	99	99	346	78.90	  593
gi|50120721|ref|YP_049888.1|	1_2635	95	95	96	96	91	64.84	  119
gi|50120722|ref|YP_049889.1|	1_2634	1094	1061	99	99	1120	66.05	 1242
gi|50120723|ref|YP_049890.1|	1_2633	318	318	99	99	315	86.03	  546
gi|50120724|ref|YP_049891.1|	1_2632	197	200	97	96	192	69.79	  264
gi|50120725|ref|YP_049892.1|	1_2631	173	173	100	100	173	86.71	  313
gi|50120726|ref|YP_049893.1|	1_2630	56	56	100	100	56	92.86	  111
gi|50120727|ref|YP_049894.1|	1_2629	348	262	75	100	262	84.73	  460
gi|50120728|ref|YP_049895.1|	1_2628	317	316	100	100	317	88.01	  551
gi|50120729|ref|YP_049896.1|	1_2627	309	309	100	100	309	82.85	  469
gi|50120730|ref|YP_049897.1|	1_2626	244	244	100	100	244	83.20	  415
gi|50120731|ref|YP_049898.1|	1_2625	78	78	100	100	78	98.72	  148
gi|50120732|ref|YP_049899.1|	1_2624	413	412	100	100	413	90.80	  741
gi|50120733|ref|YP_049900.1|	1_2623	265	267	100	99	265	66.79	  373
gi|50120734|ref|YP_049901.1|	1_2622	339	343	100	100	343	72.01	  511
gi|50120735|ref|YP_049902.1|	1_2621	219	214	95	93	198	76.92	  322
gi|50120736|ref|YP_049903.1|	1_2620	336	336	99	100	336	64.88	  394
gi|50120737|ref|YP_049904.1|	1_2619	265	264	99	100	264	81.44	  454
gi|50120738|ref|YP_049905.1|	1_2618	477	477	100	100	477	90.36	  866
gi|50120739|ref|YP_049906.1|	1_2460	492	470	87	90	433	36.03	  176
gi|50120740|ref|YP_049907.1|	1_2615	116	116	99	99	115	93.91	  223
gi|50120741|ref|YP_049908.1|	1_2614	126	116	91	100	116	50.00	  118
gi|50120742|ref|YP_049909.1|	1_2613	193	196	100	99	196	61.22	  217
gi|50120743|ref|YP_049910.1|	1_2612	275	285	97	93	267	49.06	  259
gi|50120744|ref|YP_049911.1|	1_2611	342	337	98	99	334	78.44	  540
gi|50120745|ref|YP_049912.1|	1_2610	180	180	100	100	180	82.22	  323
gi|50120746|ref|YP_049913.1|	1_2609	434	435	99	99	431	88.86	  785
gi|50120747|ref|YP_049914.1|	1_2608	189	179	95	100	179	84.36	  270
gi|50120748|ref|YP_049915.1|	1_704	398	391	95	98	386	36.01	  167
gi|50120751|ref|YP_049918.1|	1_2603	456	449	98	100	449	74.39	  704
gi|50120752|ref|YP_049919.1|	1_2601	1149	1150	100	99	1149	87.29	 2097
gi|50120753|ref|YP_049920.1|	1_2600	400	400	100	100	400	82.50	  632
gi|50120754|ref|YP_049921.1|	1_2599	235	235	100	100	235	83.83	  396
gi|50120755|ref|YP_049922.1|	1_2598	415	415	100	100	415	82.89	  683
gi|50120756|ref|YP_049923.1|	1_2597	304	310	99	97	302	70.86	  416
gi|50120757|ref|YP_049924.1|	1_2596	276	274	99	99	273	78.75	  433
gi|50120758|ref|YP_049925.1|	1_2595	92	84	33	36	30	53.33	40.8
gi|50120762|ref|YP_049929.1|	1_2594	331	346	90	94	297	72.70	  422
gi|50120763|ref|YP_049930.1|	1_2593	183	183	100	100	183	67.76	  266
gi|50120764|ref|YP_049931.1|	1_2592	250	256	99	97	248	64.92	  306
gi|50120765|ref|YP_049932.1|	1_2591	157	154	98	97	154	70.78	  229
gi|50120768|ref|YP_049935.1|	1_3889	331	332	100	99	331	69.49	  483
gi|50120769|ref|YP_049936.1|	1_3888	175	172	95	97	167	74.85	  266
gi|50120770|ref|YP_049937.1|	1_3887	444	438	100	100	444	78.38	  669
gi|50120771|ref|YP_049938.1|	1_2589	241	244	97	96	234	47.44	  229
gi|50120772|ref|YP_049939.1|	1_2588	483	483	100	100	483	75.36	  764
gi|50120773|ref|YP_049940.1|	1_1294	265	264	97	97	257	58.75	  291
gi|50120774|ref|YP_049941.1|	1_1293	334	329	90	99	301	60.31	  254
gi|50120775|ref|YP_049942.1|	1_1292	272	271	94	94	255	59.61	  298
gi|50120776|ref|YP_049943.1|	1_1291	349	343	96	97	336	62.20	  435
gi|50120781|ref|YP_049948.1|	1_2564	348	350	100	99	348	75.57	  547
gi|50120782|ref|YP_049949.1|	1_2563	273	273	100	100	273	86.81	  499
gi|50120783|ref|YP_049950.1|	1_2562	792	792	100	100	792	90.78	 1513
gi|50120784|ref|YP_049951.1|	1_555	348	349	99	95	331	80.29	  561
gi|161501878|ref|YP_049952.2|	1_2561	370	366	98	99	365	75.62	  522
gi|50120786|ref|YP_049953.1|	1_2560	1017	1019	100	100	1019	85.67	 1833
gi|50120787|ref|YP_049954.1|	1_2559	138	140	100	99	138	76.09	  223
gi|50120788|ref|YP_049955.1|	1_2558	133	133	100	100	133	54.89	  160
gi|50120789|ref|YP_049956.1|	1_2557	123	143	100	86	123	69.92	  197
gi|50120790|ref|YP_049957.1|	1_2556	499	499	100	100	500	89.80	  948
gi|50120791|ref|YP_049958.1|	1_2555	248	248	100	100	248	86.29	  447
gi|50120792|ref|YP_049959.1|	1_2554	439	430	94	96	417	69.78	  588
gi|50120793|ref|YP_049960.1|	1_2553	407	412	99	98	404	76.73	  658
gi|50120794|ref|YP_049961.1|	1_2552	138	143	91	94	126	76.98	  199
gi|50120795|ref|YP_049962.1|	1_2551	340	332	99	99	339	71.68	  494
gi|50120796|ref|YP_049963.1|	1_2550	78	78	100	100	78	83.33	  128
gi|50120797|ref|YP_049964.1|	1_2549	470	470	100	100	470	90.43	  877
gi|50120799|ref|YP_049966.1|	1_2542	287	283	98	99	280	76.43	  454
gi|50120800|ref|YP_049967.1|	1_2541	633	631	99	99	632	70.57	  902
gi|50120801|ref|YP_049968.1|	1_2540	464	465	99	99	463	80.56	  798
gi|50120802|ref|YP_049969.1|	1_2539	546	532	98	93	508	56.98	  593
gi|50120803|ref|YP_049970.1|	1_2538	396	394	92	100	365	71.11	  580
gi|50120834|ref|YP_050001.1|	1_564	331	333	100	100	333	73.27	  491
gi|50120835|ref|YP_050002.1|	1_561	262	287	99	90	259	67.95	  348
gi|50120836|ref|YP_050003.1|	1_2344	263	269	100	98	263	64.64	  357
gi|50120837|ref|YP_050004.1|	1_2347	257	259	99	99	256	54.69	  289
gi|50120839|ref|YP_050006.1|	1_1378	724	733	98	99	731	62.93	  908
gi|50120840|ref|YP_050007.1|	1_4138	87	96	94	92	88	40.91	71.6
gi|50120842|ref|YP_050009.1|	1_4106	352	351	93	99	330	55.81	  385
gi|50120843|ref|YP_050010.1|	1_4107	271	270	97	98	264	57.20	  270
gi|50120844|ref|YP_050011.1|	1_4108	263	259	93	95	245	63.67	  329
gi|50120845|ref|YP_050012.1|	1_4109	249	239	91	94	229	41.92	  184
gi|50120846|ref|YP_050013.1|	1_4110	211	211	94	95	200	64.50	  270
gi|50120847|ref|YP_050014.1|	1_4111	1200	1197	99	99	1201	58.53	 1370
gi|50120848|ref|YP_050015.1|	1_1366	231	231	100	100	231	71.00	  325
gi|50120849|ref|YP_050016.1|	1_1367	473	475	100	99	473	79.28	  814
gi|50120850|ref|YP_050017.1|	1_1368	239	239	100	100	239	82.01	  417
gi|50120852|ref|YP_050019.1|	1_2518	457	457	100	98	446	80.27	  736
gi|50120853|ref|YP_050020.1|	1_2517	211	218	95	94	200	84.47	  364
gi|50120854|ref|YP_050021.1|	1_2516	383	383	100	100	383	73.63	  604
gi|50120855|ref|YP_050022.1|	1_2515	341	341	100	100	341	92.38	  658
gi|50120856|ref|YP_050023.1|	1_2513	283	323	100	100	323	55.73	  338
gi|50120857|ref|YP_050024.1|	1_2512	116	116	100	100	116	92.24	  229
gi|50120858|ref|YP_050025.1|	1_2511	223	225	94	93	210	86.67	  389
gi|50120859|ref|YP_050026.1|	1_2510	135	135	100	100	135	84.44	  243
gi|50120861|ref|YP_050028.1|	1_2509	145	145	100	100	145	84.83	  255
gi|50120862|ref|YP_050029.1|	1_2508	155	155	100	100	155	88.39	  227
gi|50120863|ref|YP_050030.1|	1_2507	370	370	99	99	369	78.86	  594
gi|50120864|ref|YP_050031.1|	1_2506	105	101	97	99	102	62.75	  129
gi|50120865|ref|YP_050032.1|	1_2505	227	250	94	86	214	82.24	  377
gi|50120866|ref|YP_050033.1|	1_2504	425	424	99	99	422	84.36	  762
gi|50120867|ref|YP_050034.1|	1_2503	286	286	99	100	286	83.22	  500
gi|50120868|ref|YP_050035.1|	1_2502	202	204	99	98	200	61.50	  263
gi|50120871|ref|YP_050038.1|	1_2501	890	897	99	99	889	75.70	 1376
gi|50120872|ref|YP_050039.1|	1_2500	543	539	98	99	532	64.47	  731
gi|50120873|ref|YP_050040.1|	1_2499	197	197	100	100	197	91.88	  374
gi|50120874|ref|YP_050041.1|	1_2498	258	256	98	93	237	59.77	  309
gi|50120883|ref|YP_050050.1|	1_2497	101	102	87	100	88	72.55	  151
gi|50120884|ref|YP_050051.1|	1_2496	389	389	98	98	380	81.84	  662
gi|50120885|ref|YP_050052.1|	1_2495	247	244	97	98	240	79.17	  373
gi|50120886|ref|YP_050053.1|	1_2494	109	108	98	99	107	80.37	  167
gi|50120888|ref|YP_050055.1|	1_2492	231	232	100	99	231	84.42	  417
gi|50120889|ref|YP_050056.1|	1_2490	687	688	99	99	686	87.32	 1214
gi|50120890|ref|YP_050057.1|	1_2489	305	305	100	100	305	71.15	  479
gi|50120891|ref|YP_050058.1|	1_2488	644	643	100	100	644	83.39	 1111
gi|50120892|ref|YP_050059.1|	1_2485	770	769	100	100	770	81.43	 1280
gi|50120893|ref|YP_050060.1|	1_2484	300	299	99	99	296	77.03	  472
gi|50120894|ref|YP_050061.1|	1_2607	356	357	100	99	356	67.42	  506
gi|50120895|ref|YP_050062.1|	1_2606	436	432	99	100	433	83.14	  728
gi|50120896|ref|YP_050063.1|	1_2605	788	791	99	99	786	79.01	 1313
gi|50120897|ref|YP_050064.1|	1_557	958	925	96	99	921	71.23	 1335
gi|50120898|ref|YP_050065.1|	1_558	323	323	99	99	321	64.49	  411
gi|50120900|ref|YP_050067.1|	1_2483	262	263	99	99	261	90.42	  490
gi|50120901|ref|YP_050068.1|	1_2482	271	271	99	99	269	89.22	  498
gi|50120902|ref|YP_050069.1|	1_2481	330	330	99	99	329	86.32	  608
gi|50120903|ref|YP_050070.1|	1_2480	296	296	100	100	296	80.07	  426
gi|50120904|ref|YP_050071.1|	1_2479	321	321	93	100	300	80.69	  504
gi|50120905|ref|YP_050072.1|	1_2478	562	585	93	95	521	81.26	  923
gi|50120907|ref|YP_050074.1|	1_251	277	280	99	98	275	50.55	  252
gi|50120908|ref|YP_050075.1|	1_2722	506	426	65	74	333	37.24	  201
gi|50120909|ref|YP_050076.1|	1_2474	329	330	100	100	330	80.30	  536
gi|50120910|ref|YP_050077.1|	1_2473	221	221	100	100	221	86.88	  382
gi|50120911|ref|YP_050078.1|	1_2472	74	76	100	100	76	68.42	  102
gi|50120912|ref|YP_050079.1|	1_2471	121	119	98	99	119	66.39	  167
gi|50120913|ref|YP_050080.1|	1_2470	465	471	100	99	465	78.06	  775
gi|50120914|ref|YP_050081.1|	1_2469	347	352	98	97	342	75.15	  499
gi|50120915|ref|YP_050082.1|	1_2467	514	520	96	98	491	54.97	  578
gi|50120916|ref|YP_050083.1|	1_2466	522	536	99	97	521	77.35	  819
gi|50120917|ref|YP_050084.1|	1_2459	167	167	100	100	167	90.42	  313
gi|50120918|ref|YP_050085.1|	1_2458	239	243	97	95	231	68.40	  327
gi|50120919|ref|YP_050086.1|	1_2457	538	543	98	100	527	78.82	  872
gi|50120920|ref|YP_050087.1|	1_2456	327	328	100	100	328	77.74	  528
gi|50120922|ref|YP_050089.1|	1_2455	311	313	100	100	313	88.50	  585
gi|50120926|ref|YP_050093.1|	1_2449	96	92	100	100	97	46.39	73.6
gi|50120927|ref|YP_050094.1|	1_2448	330	330	100	100	330	85.76	  576
gi|50120929|ref|YP_050096.1|	1_2447	517	517	100	100	517	75.44	  798
gi|50120930|ref|YP_050097.1|	1_2446	863	867	99	97	841	54.09	  930
gi|50120931|ref|YP_050098.1|	1_2445	76	85	88	81	69	69.57	99.0
gi|50120932|ref|YP_050099.1|	1_2444	201	201	100	100	201	82.09	  350
gi|161501877|ref|YP_050100.2|	1_2443	1280	1295	99	98	1267	86.27	 2257
gi|50120936|ref|YP_050103.1|	1_2442	285	189	62	94	178	80.90	  302
gi|50120939|ref|YP_050106.1|	1_2439	437	458	93	90	407	80.54	  681
gi|50120940|ref|YP_050107.1|	1_2438	245	247	99	99	246	82.93	  404
gi|50120942|ref|YP_050109.1|	1_2180	191	191	98	98	188	73.94	  290
gi|50120943|ref|YP_050110.1|	1_2179	267	267	99	99	266	68.80	  377
gi|50120944|ref|YP_050111.1|	1_2178	155	192	100	81	155	84.52	  273
gi|50120946|ref|YP_050113.1|	1_2286	852	859	99	99	869	52.93	  828
gi|50120947|ref|YP_050114.1|	1_2285	858	862	100	99	866	61.89	 1090
gi|50120948|ref|YP_050115.1|	1_2436	564	571	99	99	563	80.64	  863
gi|50120949|ref|YP_050116.1|	1_2435	366	366	100	100	366	81.15	  593
gi|50120953|ref|YP_050120.1|	1_2434	228	225	96	97	218	78.44	  353
gi|50120954|ref|YP_050121.1|	1_2383	349	351	99	100	351	70.37	  524
gi|50120955|ref|YP_050122.1|	1_2382	424	422	99	99	419	72.79	  615
gi|50120956|ref|YP_050123.1|	1_2381	216	215	99	100	215	83.72	  323
gi|50120957|ref|YP_050124.1|	1_2380	602	603	100	100	603	71.81	  823
gi|50120958|ref|YP_050125.1|	1_2379	462	463	100	99	462	77.49	  691
gi|50120959|ref|YP_050126.1|	1_2378	1258	1262	99	100	1262	85.58	 2279
gi|50120960|ref|YP_050127.1|	1_2377	526	520	99	99	523	86.23	  970
gi|50120961|ref|YP_050128.1|	1_2376	239	239	99	99	237	66.24	  302
gi|50120962|ref|YP_050129.1|	1_2375	234	225	96	100	225	84.44	  380
gi|50120963|ref|YP_050130.1|	1_4086	290	297	94	92	275	41.45	  197
gi|50120964|ref|YP_050131.1|	1_4087	179	166	93	98	166	48.19	  153
gi|50120965|ref|YP_050132.1|	1_2310	158	163	84	78	133	41.35	85.1
gi|50120966|ref|YP_050133.1|	1_971	380	381	100	100	381	52.76	  376
gi|50120967|ref|YP_050134.1|	1_970	313	308	97	99	304	63.49	  362
gi|50120968|ref|YP_050135.1|	1_1586	324	322	99	100	322	78.88	  509
gi|50120969|ref|YP_050136.1|	1_1587	207	206	99	100	206	75.73	  328
gi|50120972|ref|YP_050139.1|	1_2005	82	82	100	100	82	86.59	  116
gi|50120974|ref|YP_050141.1|	1_678	1026	604	55	91	571	39.40	  363
gi|50120975|ref|YP_050142.1|	1_679	399	407	100	94	387	46.81	  351
gi|50120976|ref|YP_050143.1|	1_680	654	643	98	99	655	47.18	  573
gi|50120979|ref|YP_050146.1|	1_2357	364	364	100	100	364	84.62	  658
gi|50120980|ref|YP_050147.1|	1_2355	497	495	95	97	473	79.08	  774
gi|50120981|ref|YP_050148.1|	1_2354	421	421	100	100	421	85.04	  738
gi|50120982|ref|YP_050149.1|	1_2353	490	486	99	99	483	83.44	  820
gi|50120983|ref|YP_050150.1|	1_2352	359	343	95	99	341	83.58	  598
gi|50120984|ref|YP_050151.1|	1_2351	422	423	100	100	423	82.74	  689
gi|50120985|ref|YP_050152.1|	1_2350	272	278	99	94	260	91.88	  448
gi|50120990|ref|YP_050157.1|	1_1708	435	428	91	92	395	62.28	  487
gi|50120993|ref|YP_050160.1|	1_729	370	370	100	100	370	79.46	  629
gi|50120996|ref|YP_050163.1|	1_703	486	473	95	97	465	32.90	  207
gi|50120998|ref|YP_050165.1|	1_3023	390	389	91	93	357	34.73	  186
gi|50120999|ref|YP_050166.1|	1_2527	405	426	79	74	321	25.23	91.7
gi|50121002|ref|YP_050169.1|	1_988	473	475	99	99	468	70.09	  670
gi|50121003|ref|YP_050170.1|	1_989	310	315	96	95	299	65.89	  397
gi|50121004|ref|YP_050171.1|	1_2309	359	359	99	99	359	70.75	  511
gi|50121005|ref|YP_050172.1|	1_2308	266	267	99	99	263	70.72	  370
gi|50121006|ref|YP_050173.1|	1_2307	86	86	98	98	84	80.95	  117
gi|50121007|ref|YP_050174.1|	1_2306	217	217	100	100	217	82.49	  351
gi|50121008|ref|YP_050175.1|	1_2305	405	366	90	96	379	39.05	  214
gi|50121009|ref|YP_050176.1|	1_2304	173	176	66	68	119	42.02	99.0
gi|50121010|ref|YP_050177.1|	1_2303	145	159	94	86	136	49.26	70.5
gi|50121011|ref|YP_050178.1|	1_2302	456	459	95	98	432	79.73	  688
gi|50121012|ref|YP_050179.1|	1_2301	311	322	100	100	322	58.07	  366
gi|50121013|ref|YP_050180.1|	1_2300	700	700	100	100	703	82.22	 1145
gi|50121014|ref|YP_050181.1|	1_2299	396	389	95	89	348	65.25	  468
